Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Dist.,%_of_FGA_by_Distance_2P,%_of_FGA_by_Distance_0-3,%_of_FGA_by_Distance_3-10,%_of_FGA_by_Distance_10-16,%_of_FGA_by_Distance_16-3P,%_of_FGA_by_Distance_3P,FG%_by_Distance_2P,FG%_by_Distance_0-3,FG%_by_Distance_3-10,FG%_by_Distance_10-16,FG%_by_Distance_16-3P,FG%_by_Distance_3P,%_of_FG_Ast'd_2P,%_of_FG_Ast'd_3P,Dunks_%FGA,Dunks_#,Corner_3s_%3PA,Corner_3s_3P%,1/2_Court_Att.,1/2_Court_Md.,-additional_-9999,Trp-Dbl,Season
300.0,Clint Capela,31.0,HOU,C,11.0,0.0,108.0,23.3,0.68,0.0,0.4,29.0,22.0,25.4,4.9,1.4,5.4,12.0,12.7,0.4,0.2,0.6,0.254,2.9,-1.4,1.6,0.1,,capelca01,1.5,2.3,0.64,0.0,0.0,,1.5,2.3,0.64,0.64,0.7,0.9,0.8,2.5,2.0,4.5,0.4,0.3,0.5,0.4,1.0,3.6,2.1,1.0,0.72,0.28,0.0,0.0,0.0,0.64,0.778,0.286,,,,0.625,,0.4,9.0,,,0.0,0.0,capelca01,0.0,2025-26
301.0,Moussa Cisse,23.0,DAL,C,10.0,0.0,108.0,17.6,0.689,0.0,0.75,17.7,17.2,17.5,1.4,0.9,10.7,22.0,15.8,0.1,0.2,0.3,0.14,-4.3,1.4,-2.9,0.0,,cissemo01,1.8,2.4,0.75,0.0,0.0,,1.8,2.4,0.75,0.75,0.8,1.8,0.444,1.8,1.8,3.6,0.1,0.2,1.4,0.9,2.0,4.4,1.4,1.0,0.875,0.125,0.0,0.0,0.0,0.75,0.762,0.667,,,,0.778,,0.583,13.0,,,0.0,0.0,cissemo01,0.0,2025-26
302.0,Bronny James,21.0,LAL,SG,9.0,1.0,107.0,6.2,0.335,0.385,0.077,4.7,5.3,5.0,18.7,3.6,0.9,15.7,12.8,-0.1,0.1,0.0,-0.002,-5.4,1.2,-4.2,-0.1,,jamesbr02,0.8,2.9,0.269,0.2,1.1,0.2,0.6,1.8,0.313,0.308,0.2,0.2,1.0,0.4,0.6,1.0,1.8,0.9,0.1,0.6,1.2,2.0,15.4,0.615,0.115,0.192,0.231,0.077,0.385,0.313,0.667,0.0,0.5,0.0,0.2,0.8,1.0,0.038,1.0,0.4,0.0,0.0,0.0,jamesbr02,0.0,2025-26
303.0,Guerschon Yabusele,30.0,NYK,C,11.0,0.0,106.0,8.4,0.446,0.71,0.194,11.5,16.6,13.9,4.7,0.9,1.0,5.6,13.8,0.1,0.1,0.1,0.061,-3.0,-1.8,-4.8,-0.1,,yabusgu01,0.9,2.8,0.323,0.6,2.0,0.318,0.3,0.8,0.333,0.435,0.3,0.5,0.5,1.1,1.4,2.5,0.4,0.2,0.1,0.2,1.2,2.7,18.6,0.29,0.226,0.032,0.032,0.0,0.71,0.333,0.429,0.0,0.0,,0.318,0.667,0.857,0.032,1.0,0.364,0.25,0.0,0.0,yabusgu01,0.0,2025-26
304.0,Chris Paul,40.0,LAC,PG,8.0,0.0,103.0,10.4,0.354,0.76,0.04,5.8,9.9,7.9,37.2,4.4,0.0,21.6,14.0,0.0,0.1,0.1,0.035,-3.4,1.4,-2.0,0.0,,paulch01,0.8,3.1,0.24,0.6,2.4,0.263,0.1,0.8,0.167,0.34,0.1,0.1,1.0,0.6,1.1,1.8,3.6,1.1,0.0,0.9,1.6,2.3,23.0,0.24,0.0,0.08,0.08,0.08,0.76,0.167,,0.0,0.5,0.0,0.263,0.0,0.6,0.0,0.0,0.105,0.5,0.0,0.0,paulch01,0.0,2025-26
305.0,Justin Champagnie,24.0,WAS,SF,12.0,3.0,101.0,13.5,0.493,0.4,0.68,17.5,17.2,17.4,5.1,1.9,0.0,5.8,14.2,0.2,0.0,0.2,0.082,-1.7,-3.1,-4.8,-0.1,,champju01,0.7,2.1,0.32,0.2,0.8,0.2,0.5,1.3,0.4,0.36,1.2,1.4,0.824,1.4,1.4,2.8,0.3,0.3,0.0,0.2,1.0,2.7,12.3,0.6,0.28,0.28,0.04,0.0,0.4,0.4,0.429,0.429,0.0,,0.2,0.167,1.0,0.08,1.0,0.3,0.0,0.0,0.0,champju01,0.0,2025-26
306.0,Bones Hyland,25.0,MIN,PG,11.0,0.0,101.0,13.3,0.639,0.629,0.114,1.2,9.5,5.5,20.6,2.4,0.0,17.9,18.8,0.1,0.1,0.2,0.094,-1.4,0.4,-1.0,0.0,,hylanbo01,1.6,3.2,0.514,0.7,2.0,0.364,0.9,1.2,0.769,0.629,0.3,0.4,0.75,0.1,0.8,0.9,1.4,0.5,0.0,0.7,1.2,4.3,17.2,0.371,0.286,0.057,0.029,0.0,0.629,0.769,0.8,0.5,1.0,,0.364,0.3,0.5,0.0,0.0,0.182,0.25,0.0,0.0,hylanbo01,0.0,2025-26
307.0,Quenton Jackson,27.0,IND,PG,5.0,3.0,101.0,21.0,0.657,0.324,0.486,4.6,13.4,8.6,30.7,2.3,0.9,11.8,20.4,0.3,0.1,0.4,0.176,2.8,1.8,4.7,0.2,,jacksqu01,4.0,7.4,0.541,1.2,2.4,0.5,2.8,5.0,0.56,0.622,2.6,3.6,0.722,1.0,2.4,3.4,3.6,1.0,0.2,1.2,2.0,11.8,12.2,0.676,0.351,0.189,0.081,0.054,0.324,0.56,0.769,0.429,0.333,0.0,0.5,0.357,1.0,0.054,2.0,0.083,0.0,0.0,0.0,jacksqu01,0.0,2025-26
308.0,Baylor Scheierman,25.0,BOS,SG,10.0,0.0,100.0,13.2,0.786,0.833,0.056,5.2,17.7,11.3,5.1,1.5,1.0,9.8,8.7,0.2,0.1,0.3,0.164,-0.2,1.2,1.0,0.1,,scheiba01,1.0,1.8,0.556,0.8,1.5,0.533,0.2,0.3,0.667,0.778,0.1,0.1,1.0,0.5,1.6,2.1,0.4,0.3,0.1,0.2,0.8,2.9,20.6,0.167,0.167,0.0,0.0,0.0,0.833,0.667,0.667,,,,0.533,0.0,1.0,0.0,0.0,0.4,0.833,0.0,0.0,scheiba01,0.0,2025-26
309.0,Trayce Jackson-Davis,25.0,GSW,C,9.0,0.0,100.0,13.2,0.579,0.0,0.393,11.0,12.7,11.8,16.6,1.4,3.7,17.6,16.9,0.1,0.1,0.2,0.111,-3.2,0.1,-3.0,0.0,,jackstr02,1.7,3.1,0.536,0.0,0.0,,1.7,3.1,0.536,0.536,0.9,1.2,0.727,1.1,1.2,2.3,1.2,0.3,0.4,0.8,1.9,4.2,2.6,1.0,0.607,0.393,0.0,0.0,0.0,0.536,0.647,0.364,,,,0.733,,0.393,9.0,,,0.0,0.0,jackstr02,0.0,2025-26
310.0,Robert Williams,28.0,POR,C,8.0,0.0,100.0,18.6,0.624,0.115,0.038,15.5,18.7,17.0,8.3,2.3,4.4,7.0,11.3,0.2,0.1,0.4,0.169,2.2,0.2,2.3,0.1,,williro04,2.0,3.3,0.615,0.1,0.4,0.333,1.9,2.9,0.652,0.635,0.0,0.1,0.0,1.9,2.0,3.9,0.8,0.6,0.6,0.3,1.0,4.1,4.9,0.885,0.692,0.154,0.038,0.0,0.115,0.652,0.722,0.5,0.0,,0.333,0.6,1.0,0.538,11.0,0.667,0.0,0.0,0.0,williro04,0.0,2025-26
311.0,Pat Spencer,29.0,GSW,PG,9.0,0.0,99.0,13.4,0.486,0.325,0.3,4.5,10.5,7.4,24.0,2.9,0.9,9.9,21.5,0.0,0.1,0.2,0.087,-2.4,0.4,-2.0,0.0,,spencpa01,1.6,4.4,0.35,0.6,1.4,0.385,1.0,3.0,0.333,0.413,1.2,1.3,0.917,0.4,1.0,1.4,1.8,0.7,0.1,0.6,0.9,4.9,13.6,0.675,0.1,0.3,0.275,0.0,0.325,0.333,0.75,0.167,0.364,,0.385,0.222,0.6,0.025,1.0,0.154,0.0,0.0,0.0,spencpa01,0.0,2025-26
312.0,Javon Small,23.0,MEM,PG,8.0,0.0,99.0,8.5,0.525,0.679,0.357,1.1,7.6,4.3,31.8,0.0,1.0,19.8,16.9,0.0,0.0,0.0,0.01,-2.4,-2.7,-5.1,-0.1,,smallja01,1.3,3.5,0.357,0.8,2.4,0.316,0.5,1.1,0.444,0.464,1.0,1.3,0.8,0.1,0.9,1.0,2.8,0.0,0.1,1.0,0.9,4.3,19.5,0.321,0.071,0.179,0.071,0.0,0.679,0.444,1.0,0.2,0.5,,0.316,0.75,0.667,0.0,0.0,0.0,,0.0,0.0,smallja01,0.0,2025-26
313.0,Kevon Looney,29.0,NOP,C,7.0,6.0,99.0,9.2,0.39,0.261,0.261,13.3,17.2,15.1,15.5,1.0,4.3,16.3,13.0,0.0,0.0,0.0,-0.009,-4.9,-1.2,-6.1,-0.1,,looneke01,1.1,3.3,0.348,0.1,0.9,0.167,1.0,2.4,0.412,0.37,0.4,0.9,0.5,1.9,2.0,3.9,1.6,0.3,0.6,0.7,2.0,2.9,10.3,0.739,0.391,0.174,0.087,0.087,0.261,0.412,0.556,0.5,0.0,0.0,0.167,0.429,1.0,0.0,0.0,0.167,0.0,0.0,0.0,looneke01,0.0,2025-26
314.0,Kevin Love,37.0,UTA,PF,7.0,0.0,99.0,12.7,0.561,0.84,0.48,5.3,27.4,16.2,24.8,0.0,2.0,18.8,15.3,0.1,0.1,0.2,0.084,-0.3,0.9,0.6,0.1,,loveke01,1.3,3.6,0.36,0.9,3.0,0.286,0.4,0.6,0.75,0.48,1.4,1.7,0.833,0.7,3.6,4.3,2.6,0.0,0.3,1.0,1.1,4.9,22.7,0.16,0.04,0.08,0.0,0.04,0.84,0.75,1.0,0.5,,1.0,0.286,0.667,1.0,0.0,0.0,0.143,0.667,0.0,0.0,loveke01,0.0,2025-26
315.0,Dwight Powell,34.0,DAL,C,11.0,0.0,98.0,11.7,0.693,0.0,1.417,10.9,11.6,11.2,9.6,1.9,1.7,20.4,10.4,0.2,0.1,0.3,0.161,-4.5,1.7,-2.8,0.0,,poweldw01,0.5,1.1,0.5,0.0,0.0,,0.5,1.1,0.5,0.5,1.4,1.5,0.882,0.9,1.0,1.9,0.6,0.4,0.2,0.5,1.8,2.5,2.6,1.0,0.667,0.333,0.0,0.0,0.0,0.5,0.5,0.5,,,,0.833,,0.25,1.0,,,0.0,0.0,poweldw01,0.0,2025-26
316.0,Chaz Lanier,24.0,DET,SG,9.0,0.0,98.0,9.7,0.495,0.867,0.1,5.4,5.4,5.4,11.6,1.0,0.0,3.1,13.4,0.1,0.1,0.2,0.097,-1.1,-1.2,-2.4,0.0,,laniech01,1.1,3.3,0.333,0.9,2.9,0.308,0.2,0.4,0.5,0.467,0.3,0.3,1.0,0.6,0.6,1.1,1.0,0.2,0.0,0.1,0.3,3.4,24.2,0.133,0.0,0.0,0.067,0.067,0.867,0.5,,,1.0,0.0,0.308,0.0,0.875,0.0,0.0,0.192,0.2,0.0,0.0,laniech01,0.0,2025-26
317.0,Blake Wesley,22.0,POR,SG,6.0,0.0,98.0,12.6,0.469,0.294,0.294,2.1,14.3,7.8,26.3,4.8,0.9,15.4,18.3,0.0,0.1,0.1,0.056,-4.2,3.4,-0.8,0.0,,weslebl01,2.3,5.7,0.412,0.3,1.7,0.2,2.0,4.0,0.5,0.441,1.0,1.7,0.6,0.3,2.0,2.3,3.2,1.7,0.2,1.2,2.3,6.0,12.6,0.706,0.353,0.088,0.147,0.118,0.294,0.5,0.667,0.667,0.2,0.25,0.2,0.167,1.0,0.0,0.0,0.1,0.0,0.0,0.0,weslebl01,0.0,2025-26
318.0,Cody Williams,21.0,UTA,SG,8.0,0.0,97.0,1.9,0.399,0.44,0.12,2.2,6.7,4.4,5.6,1.0,1.0,10.2,12.3,-0.1,0.0,-0.1,-0.055,-7.8,-2.1,-10.0,-0.2,,willico04,1.1,3.1,0.36,0.3,1.4,0.182,0.9,1.8,0.5,0.4,0.1,0.4,0.333,0.3,0.8,1.0,0.5,0.3,0.1,0.4,1.6,2.6,13.9,0.56,0.08,0.44,0.0,0.04,0.44,0.5,1.0,0.455,,0.0,0.182,0.857,1.0,0.08,1.0,0.818,0.111,0.0,0.0,willico04,0.0,2025-26
319.0,Ben Saraf,19.0,BRK,SG,7.0,5.0,97.0,3.0,0.377,0.481,0.296,3.3,12.8,7.7,24.4,1.0,0.0,22.8,17.3,-0.2,0.0,-0.2,-0.114,-6.9,-2.8,-9.7,-0.2,,sarafbe01,1.0,3.9,0.259,0.4,1.9,0.231,0.6,2.0,0.286,0.315,0.9,1.1,0.75,0.4,1.4,1.9,2.4,0.3,0.0,1.3,1.9,3.3,14.0,0.519,0.296,0.148,0.074,0.0,0.481,0.286,0.25,0.25,0.5,,0.231,0.0,1.0,0.074,1.0,0.308,0.0,0.0,0.0,sarafbe01,0.0,2025-26
320.0,Mitchell Robinson,27.0,NYK,C,6.0,6.0,97.0,21.2,0.566,0.0,0.053,36.7,20.6,29.2,7.9,1.5,7.6,17.1,9.9,0.3,0.1,0.5,0.234,1.7,-1.5,0.2,0.1,,robinmi01,1.8,3.2,0.579,0.0,0.0,,1.8,3.2,0.579,0.579,0.0,0.2,0.0,5.8,2.8,8.7,1.0,0.5,1.2,0.7,2.8,3.7,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.579,0.579,,,,,0.364,,0.474,8.0,,,0.0,0.0,robinmi01,0.0,2025-26
321.0,Brooks Barnhizer,23.0,OKC,SG,12.0,0.0,96.0,7.7,0.474,0.077,0.308,5.9,21.6,14.1,3.8,1.0,2.2,6.3,7.1,0.0,0.2,0.2,0.124,-4.0,1.7,-2.3,0.0,,barnhbr01,0.5,1.1,0.462,0.0,0.1,0.0,0.5,1.0,0.5,0.462,0.2,0.3,0.5,0.4,1.7,2.1,0.3,0.2,0.2,0.1,0.8,1.2,4.6,0.923,0.462,0.462,0.0,0.0,0.077,0.5,0.5,0.5,,,0.0,0.333,,0.154,1.0,1.0,0.0,0.0,0.0,barnhbr01,0.0,2025-26
322.0,Micah Peavy,24.0,NOP,SG,9.0,0.0,94.0,3.3,0.293,0.391,0.087,9.7,12.9,11.2,8.7,0.5,1.1,7.7,11.6,-0.1,0.0,-0.1,-0.069,-6.7,-2.9,-9.7,-0.2,,peavymi01,0.7,2.6,0.261,0.1,1.0,0.111,0.6,1.6,0.357,0.283,0.1,0.2,0.5,1.0,1.1,2.1,0.7,0.1,0.1,0.2,1.4,1.6,11.8,0.609,0.391,0.13,0.087,0.0,0.391,0.357,0.444,0.333,0.0,,0.111,0.4,1.0,0.087,1.0,0.333,0.0,0.0,0.0,peavymi01,0.0,2025-26
323.0,Nigel Hayes-Davis,31.0,PHO,SF,11.0,0.0,93.0,5.8,0.452,0.381,0.0,6.1,9.7,7.9,6.9,2.6,0.0,19.2,11.7,-0.1,0.1,0.0,0.006,-5.6,-0.4,-6.0,-0.1,,hayesni01,0.8,1.9,0.429,0.1,0.7,0.125,0.7,1.2,0.615,0.452,0.0,0.0,,0.5,0.7,1.2,0.5,0.5,0.0,0.5,0.8,1.7,15.6,0.619,0.048,0.286,0.286,0.0,0.381,0.615,1.0,0.667,0.5,,0.125,0.375,1.0,0.0,0.0,0.0,,0.0,0.0,hayesni01,0.0,2025-26
324.0,Cam Christie,20.0,LAC,SG,8.0,0.0,92.0,16.9,0.601,0.533,0.5,3.9,14.7,9.5,12.9,1.1,1.1,2.7,18.1,0.2,0.0,0.3,0.14,2.6,-0.8,1.8,0.1,,chrisca02,1.6,3.8,0.433,0.9,2.0,0.438,0.8,1.8,0.429,0.55,1.4,1.9,0.733,0.4,1.5,1.9,1.0,0.3,0.1,0.1,0.4,5.5,15.8,0.467,0.167,0.267,0.033,0.0,0.533,0.429,1.0,0.125,0.0,,0.438,0.5,1.0,0.033,1.0,0.25,0.5,0.0,0.0,chrisca02,0.0,2025-26
325.0,Isaiah Livers,27.0,PHO,PF,8.0,0.0,92.0,10.4,0.635,0.875,0.188,4.9,12.3,8.6,5.4,1.1,3.1,5.5,8.3,0.1,0.1,0.2,0.119,-0.4,-0.2,-0.6,0.0,,liveris01,0.9,2.0,0.438,0.6,1.8,0.357,0.3,0.3,1.0,0.594,0.4,0.4,1.0,0.5,1.3,1.8,0.5,0.3,0.4,0.1,0.8,2.8,22.3,0.125,0.125,0.0,0.0,0.0,0.875,1.0,1.0,,,,0.357,0.5,1.0,0.125,2.0,0.357,0.4,0.0,0.0,liveris01,0.0,2025-26
326.0,KJ Simpson,23.0,CHO,PG,6.0,0.0,90.0,8.0,0.439,0.378,0.108,3.9,13.7,8.9,28.5,2.1,0.0,20.5,22.6,-0.2,0.0,-0.1,-0.055,-4.7,-1.1,-5.8,-0.1,,simpskj01,2.2,6.2,0.351,0.8,2.3,0.357,1.3,3.8,0.348,0.419,0.5,0.7,0.75,0.5,1.8,2.3,3.0,0.7,0.0,1.7,1.3,5.7,14.3,0.622,0.216,0.189,0.189,0.027,0.378,0.348,0.5,0.286,0.286,0.0,0.357,0.125,1.0,0.0,0.0,0.071,1.0,0.0,0.0,simpskj01,0.0,2025-26
327.0,Nick Smith Jr.,21.0,LAL,SG,6.0,0.0,90.0,9.7,0.548,0.486,0.081,0.0,7.5,3.9,21.1,1.6,1.1,20.7,23.1,-0.1,0.1,0.0,-0.022,-2.5,-2.5,-5.0,-0.1,,smithni01,2.7,6.2,0.432,1.3,3.0,0.444,1.3,3.2,0.421,0.541,0.3,0.5,0.667,0.0,1.0,1.0,2.2,0.5,0.2,1.7,0.7,7.0,18.8,0.514,0.054,0.108,0.243,0.108,0.486,0.421,0.5,0.5,0.333,0.5,0.444,0.125,0.625,0.0,0.0,0.056,0.0,0.0,0.0,smithni01,0.0,2025-26
328.0,Sidy Cissoko,21.0,POR,SF,8.0,0.0,89.0,6.4,0.525,0.333,0.467,7.0,9.2,8.0,8.4,1.1,0.0,10.0,8.9,0.1,0.0,0.1,0.056,-4.0,-1.1,-5.1,-0.1,,cissosi01,0.9,1.9,0.467,0.1,0.6,0.2,0.8,1.3,0.6,0.5,0.5,0.9,0.571,0.8,0.9,1.6,0.8,0.3,0.0,0.3,2.0,2.4,11.0,0.667,0.267,0.333,0.067,0.0,0.333,0.6,0.75,0.6,0.0,,0.2,0.333,1.0,0.067,1.0,0.4,0.0,0.0,0.0,cissosi01,0.0,2025-26
329.0,Taelon Peter,23.0,IND,SG,9.0,0.0,87.0,4.9,0.395,0.917,0.125,4.3,12.9,8.2,19.5,1.1,2.1,24.0,15.5,-0.2,0.1,-0.1,-0.076,-5.0,-1.0,-6.0,-0.1,,peterta01,0.7,2.7,0.25,0.6,2.4,0.227,0.1,0.2,0.5,0.354,0.3,0.3,1.0,0.4,1.1,1.6,1.3,0.2,0.2,0.9,0.6,2.2,24.7,0.083,0.0,0.042,0.0,0.042,0.917,0.5,,1.0,,0.0,0.227,0.0,0.8,0.0,0.0,0.409,0.111,0.0,0.0,peterta01,0.0,2025-26
330.0,Pat Connaughton,33.0,CHO,SG,9.0,0.0,85.0,13.8,0.585,0.615,0.192,4.1,19.8,12.1,10.0,2.3,1.0,9.6,15.3,0.1,0.1,0.2,0.089,-0.1,1.1,1.0,0.1,,connapa01,1.3,2.9,0.462,0.7,1.8,0.375,0.7,1.1,0.6,0.577,0.3,0.6,0.6,0.3,1.7,2.0,0.7,0.4,0.1,0.3,0.4,3.7,17.5,0.385,0.115,0.231,0.038,0.0,0.615,0.6,0.0,1.0,0.0,,0.375,0.667,1.0,0.038,1.0,0.375,0.5,0.0,0.0,connapa01,0.0,2025-26
331.0,Jett Howard,22.0,ORL,SF,10.0,0.0,84.0,8.4,0.483,0.759,0.0,1.4,6.4,4.0,11.9,0.6,3.0,3.3,15.1,0.0,0.1,0.1,0.056,-0.8,0.0,-0.8,0.0,,howarje01,1.0,2.9,0.345,0.8,2.2,0.364,0.2,0.7,0.286,0.483,0.0,0.0,,0.1,0.5,0.6,0.7,0.1,0.3,0.1,0.5,2.8,20.9,0.241,0.069,0.138,0.0,0.034,0.759,0.286,0.5,0.0,,1.0,0.364,0.5,1.0,0.0,0.0,0.136,0.333,0.0,0.0,howarje01,0.0,2025-26
332.0,Tidjane Salaün,20.0,CHO,PF,7.0,0.0,83.0,9.6,0.508,0.632,0.316,7.1,27.0,17.3,7.9,1.2,1.1,12.2,12.4,0.0,0.1,0.1,0.052,-3.0,-0.9,-3.8,0.0,,salauti01,1.0,2.7,0.368,0.6,1.7,0.333,0.4,1.0,0.429,0.474,0.6,0.9,0.667,0.7,2.9,3.6,0.7,0.3,0.1,0.4,1.1,3.1,17.3,0.368,0.158,0.211,0.0,0.0,0.632,0.429,1.0,0.0,,,0.333,0.667,1.0,0.053,1.0,0.167,0.0,0.0,0.0,salauti01,0.0,2025-26
333.0,Obi Toppin,27.0,IND,PF,3.0,0.0,82.0,12.0,0.526,0.472,0.25,3.4,23.3,12.5,10.3,1.7,0.0,13.1,22.7,-0.1,0.1,0.0,0.011,-2.5,-0.7,-3.2,0.0,,toppiob01,5.0,12.0,0.417,1.0,5.7,0.176,4.0,6.3,0.632,0.458,3.0,3.0,1.0,1.0,5.7,6.7,1.7,1.0,0.0,2.0,2.3,14.0,14.8,0.528,0.222,0.167,0.111,0.028,0.472,0.632,0.625,0.667,0.75,0.0,0.176,0.417,1.0,0.139,3.0,0.176,0.0,0.0,0.0,toppiob01,0.0,2025-26
334.0,Asa Newell,20.0,ATL,PF,8.0,0.0,80.0,18.3,0.654,0.5,0.281,12.6,10.5,11.5,1.8,2.4,3.5,10.0,21.1,0.1,0.1,0.3,0.154,0.8,-1.0,-0.3,0.0,,newelas01,2.0,4.0,0.5,1.0,2.0,0.5,1.0,2.0,0.5,0.625,0.9,1.1,0.778,1.1,1.0,2.1,0.1,0.5,0.4,0.5,1.4,5.9,13.3,0.5,0.344,0.156,0.0,0.0,0.5,0.5,0.636,0.2,,,0.5,0.5,1.0,0.156,3.0,0.75,0.5,0.0,0.0,newelas01,0.0,2025-26
335.0,Dereck Lively II,21.0,DAL,C,5.0,3.0,80.0,13.1,0.661,0.0,0.429,8.0,21.9,15.1,18.0,1.8,7.2,32.5,12.9,0.0,0.2,0.2,0.107,-4.7,4.1,-0.7,0.0,,livelde01,1.8,2.8,0.643,0.0,0.0,,1.8,2.8,0.643,0.643,0.8,1.2,0.667,1.2,3.4,4.6,2.0,0.6,1.4,1.6,3.0,4.4,2.2,1.0,0.786,0.214,0.0,0.0,0.0,0.643,0.636,0.667,,,,0.889,,0.5,7.0,,,0.0,0.0,livelde01,0.0,2025-26
336.0,Dominick Barlow,22.0,PHI,PF,3.0,2.0,79.0,13.7,0.606,0.389,0.333,15.3,12.6,14.0,13.4,0.0,3.5,19.5,13.5,0.1,0.0,0.2,0.111,0.7,-0.6,0.1,0.0,,barlodo01,3.0,6.0,0.5,0.7,2.3,0.286,2.3,3.7,0.636,0.556,1.7,2.0,0.833,3.7,3.0,6.7,2.7,0.0,1.0,1.7,2.0,8.3,10.7,0.611,0.389,0.222,0.0,0.0,0.389,0.636,0.714,0.5,,,0.286,0.571,1.0,0.222,3.0,0.571,0.25,0.0,0.0,barlodo01,0.0,2025-26
337.0,Gui Santos,23.0,GSW,PF,12.0,0.0,77.0,7.7,0.548,0.762,0.095,11.5,12.0,11.7,3.7,2.5,0.0,18.6,14.8,0.0,0.1,0.1,0.045,-5.0,-1.3,-6.3,-0.1,,santogu01,0.8,1.8,0.429,0.4,1.3,0.313,0.3,0.4,0.8,0.548,0.1,0.2,0.5,0.7,0.7,1.3,0.2,0.3,0.0,0.4,1.3,2.0,20.3,0.238,0.143,0.095,0.0,0.0,0.762,0.8,0.667,1.0,,,0.313,1.0,1.0,0.0,0.0,0.063,1.0,0.0,0.0,santogu01,0.0,2025-26
338.0,Branden Carlson,26.0,OKC,C,9.0,0.0,76.0,9.7,0.5,0.48,0.0,4.5,19.1,12.1,5.3,1.3,5.4,10.7,15.9,0.0,0.2,0.1,0.088,-5.3,0.6,-4.7,-0.1,,carlsbr01,1.2,2.8,0.44,0.3,1.3,0.25,0.9,1.4,0.615,0.5,0.0,0.0,,0.3,1.6,1.9,0.3,0.2,0.4,0.3,1.1,2.8,14.1,0.52,0.4,0.08,0.0,0.04,0.48,0.615,0.7,0.5,,0.0,0.25,0.75,1.0,0.2,5.0,0.083,0.0,0.0,0.0,carlsbr01,0.0,2025-26
339.0,Olivier-Maxence Prosper,23.0,MEM,PF,9.0,0.0,76.0,16.4,0.666,0.25,0.8,8.2,17.0,12.5,9.9,0.6,1.2,12.9,16.9,0.2,0.1,0.2,0.15,-0.3,-1.5,-1.8,0.0,,prospol01,1.1,2.2,0.5,0.0,0.6,0.0,1.1,1.7,0.667,0.5,1.8,1.8,1.0,0.7,1.3,2.0,0.6,0.1,0.1,0.4,0.4,4.0,9.5,0.75,0.45,0.25,0.05,0.0,0.25,0.667,0.667,0.8,0.0,,0.0,0.9,,0.25,5.0,0.4,0.0,0.0,0.0,prospol01,0.0,2025-26
340.0,Chris Boucher,33.0,BOS,PF,7.0,0.0,76.0,6.9,0.372,0.545,0.091,2.7,21.8,12.0,3.3,2.6,6.6,4.2,13.3,-0.1,0.2,0.1,0.04,-7.4,2.5,-5.0,-0.1,,bouchch01,1.0,3.1,0.318,0.1,1.7,0.083,0.9,1.4,0.6,0.341,0.3,0.3,1.0,0.3,2.1,2.4,0.3,0.6,0.7,0.1,2.1,2.4,15.7,0.455,0.273,0.136,0.0,0.045,0.545,0.6,0.833,0.333,,0.0,0.083,0.667,1.0,0.045,1.0,0.25,0.0,0.0,0.0,bouchch01,0.0,2025-26
341.0,Jordan McLaughlin,29.0,SAS,PG,8.0,0.0,74.0,15.0,0.553,0.625,0.125,4.9,4.5,4.7,18.0,4.6,0.0,7.3,15.7,0.1,0.1,0.3,0.167,-0.7,3.4,2.8,0.1,,mclaujo01,1.3,3.0,0.417,0.6,1.9,0.333,0.6,1.1,0.556,0.521,0.4,0.4,1.0,0.4,0.4,0.8,1.3,0.9,0.0,0.3,0.9,3.5,17.0,0.375,0.25,0.083,0.042,0.0,0.625,0.556,0.833,0.0,0.0,,0.333,0.2,1.0,0.0,0.0,0.4,0.167,0.0,0.0,mclaujo01,0.0,2025-26
342.0,Maxime Raynaud,22.0,SAC,C,6.0,0.0,74.0,10.2,0.482,0.13,0.391,10.3,23.6,16.7,7.3,1.3,2.5,18.2,18.8,-0.1,0.0,0.0,-0.029,-4.5,-1.7,-6.2,-0.1,,raynama01,1.5,3.8,0.391,0.0,0.5,0.0,1.5,3.3,0.45,0.391,1.3,1.5,0.889,1.2,2.5,3.7,0.7,0.3,0.3,1.0,1.0,4.3,8.9,0.87,0.261,0.478,0.087,0.043,0.13,0.45,0.5,0.545,0.0,0.0,0.0,0.667,,0.0,0.0,0.0,,0.0,0.0,raynama01,0.0,2025-26
343.0,Julian Phillips,22.0,CHI,SF,11.0,0.0,73.0,8.2,0.475,0.5,0.0,7.7,4.2,5.8,1.8,2.6,2.3,4.8,12.0,0.0,0.1,0.1,0.039,-3.5,-0.4,-3.8,0.0,,phillju01,0.7,1.8,0.4,0.3,0.9,0.3,0.5,0.9,0.5,0.475,0.0,0.0,,0.5,0.3,0.7,0.1,0.4,0.2,0.1,0.6,1.7,13.6,0.5,0.3,0.2,0.0,0.0,0.5,0.5,0.667,0.25,,,0.3,0.8,1.0,0.15,3.0,0.9,0.222,0.0,0.0,phillju01,0.0,2025-26
